x,y,z,vx,vy,vz,Kx,Ky,Kz
5.493685099999999766e-01,2.989257080000000122e-01,1.487248200000000076e-01,7.914000000000000461e-04,-1.154400000000000088e-03,-3.491999999999999770e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493721000000000299e-01,2.989256249999999726e-01,1.487294779999999983e-01,6.344999999999999729e-04,2.246999999999999865e-04,9.707999999999999616e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493706250000000013e-01,2.989264569999999788e-01,1.487280559999999974e-01,-3.597000000000000154e-04,9.414000000000000059e-04,3.743999999999999932e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493709009999999671e-01,2.989287629999999862e-01,1.487307260000000075e-01,-5.849999999999999894e-05,6.566999999999999704e-04,7.094999999999999528e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493704299999999652e-01,2.989286460000000201e-01,1.487304210000000015e-01,-2.846999999999999813e-04,-3.941999999999999866e-04,-4.652999999999999801e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493699520000000502e-01,2.989274490000000117e-01,1.487291749999999912e-01,7.799999999999999859e-05,-5.588999999999999784e-04,-4.419000000000000076e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493706900000000504e-01,2.989267829999999737e-01,1.487289479999999997e-01,6.602999999999999495e-04,-1.110000000000000011e-04,5.163000000000000271e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493721529999999742e-01,2.989270789999999844e-01,1.487308960000000013e-01,2.838000000000000136e-04,3.839999999999999826e-05,3.140999999999999912e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493716360000000520e-01,2.989269110000000174e-01,1.487299950000000037e-01,-8.247000000000000424e-04,-8.760000000000000154e-05,-9.156000000000000293e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493694040000000056e-01,2.989267870000000271e-01,1.487278439999999979e-01,-2.613000000000000088e-04,1.083299999999999931e-03,2.012999999999999870e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493707650000000386e-01,2.989305219999999763e-01,1.487306660000000114e-01,1.637999999999999970e-04,7.464000000000000365e-04,6.164999999999999690e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493699499999999958e-01,2.989292749999999943e-01,1.487298989999999987e-01,5.423999999999999568e-04,-9.914999999999999768e-04,1.161000000000000031e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
5.493725729999999752e-01,2.989272170000000228e-01,1.487310530000000020e-01,-2.978999999999999769e-04,-8.316000000000000475e-04,-5.414999999999999892e-04,3.498934415639754434e+02,3.234611587263648858e+02,3.618953891722076719e+02
