x,y,z,vx,vy,vz,Kx,Ky,Kz
5.231072900000000025e-01,3.222894829999999877e-01,2.254105839999999972e-01,-7.559999999999999446e-05,-5.444999999999999537e-04,-2.409000000000000009e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231069710000000317e-01,3.222885629999999724e-01,2.254089210000000121e-01,8.880000000000000360e-05,2.414999999999999883e-04,2.150999999999999971e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231075859999999578e-01,3.222902879999999803e-01,2.254113010000000084e-01,-1.005000000000000034e-04,5.096999999999999751e-04,5.634000000000000336e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231066359999999582e-01,3.222902619999999940e-01,2.254107989999999950e-01,6.453000000000000186e-04,-9.240000000000000166e-04,1.797000000000000040e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231097369999999636e-01,3.222872079999999917e-01,2.254118999999999984e-01,3.812999999999999983e-04,-4.031999999999999885e-04,1.493999999999999994e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231079069999999831e-01,3.222889179999999798e-01,2.254112970000000105e-01,-7.316999999999999503e-04,5.196000000000000531e-04,-8.622000000000000323e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231072979999999983e-01,3.222889400000000237e-01,2.254090260000000123e-01,2.265000000000000032e-04,-3.023999999999999778e-04,-2.901000000000000041e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231086619999999465e-01,3.222879100000000108e-01,2.254103299999999921e-01,1.800000000000000046e-05,4.023000000000000209e-04,6.405000000000000103e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231073579999999668e-01,3.222902810000000118e-01,2.254111609999999988e-01,-7.008000000000000123e-04,8.855999999999999506e-04,-8.699999999999999712e-06,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231063259999999548e-01,3.222908620000000113e-01,2.254103010000000074e-01,9.569999999999999514e-04,-4.560000000000000251e-04,4.517999999999999772e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231105480000000085e-01,3.222887609999999792e-01,2.254126670000000110e-01,3.489000000000000239e-04,-5.174999999999999479e-04,-2.006999999999999995e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231074890000000366e-01,3.222891370000000033e-01,2.254096319999999987e-01,-9.146999999999999532e-04,-2.616000000000000161e-04,-7.833000000000000119e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231074989999999758e-01,3.222878889999999941e-01,2.254100559999999975e-01,4.758000000000000185e-04,-6.543000000000000205e-04,2.417999999999999956e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231090750000000344e-01,3.222869560000000133e-01,2.254104379999999908e-01,-6.000000000000000152e-06,8.880000000000000089e-04,7.121999999999999642e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231074789999999863e-01,3.222908489999999904e-01,2.254124299999999970e-01,-2.358000000000000124e-04,5.115000000000000189e-04,4.799999999999999783e-06,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231082889999999486e-01,3.222886609999999763e-01,2.254104540000000101e-01,3.968999999999999980e-04,-7.875000000000000056e-04,-5.856000000000000311e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231088019999999839e-01,3.222882240000000120e-01,2.254104779999999975e-01,1.040999999999999960e-04,-1.023000000000000065e-04,5.006999999999999732e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231086360000000157e-01,3.222883200000000170e-01,2.254121229999999920e-01,-7.397999999999999845e-04,7.916999999999999992e-04,-2.105999999999999962e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231063360000000051e-01,3.222908629999999830e-01,2.254097760000000061e-01,-5.075999999999999783e-04,5.544000000000000317e-04,-6.363000000000000166e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231069440000000181e-01,3.222901679999999880e-01,2.254100019999999982e-01,1.793999999999999968e-04,-2.270999999999999907e-04,2.306999999999999969e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231069339999999679e-01,3.222901060000000206e-01,2.254105449999999899e-01,-2.939999999999999905e-04,7.500000000000000190e-06,-6.030000000000000204e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231059639999999789e-01,3.222901930000000026e-01,2.254098009999999930e-01,4.443000000000000118e-04,-1.823999999999999884e-04,-4.890000000000000276e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231084150000000488e-01,3.222894980000000076e-01,2.254103819999999925e-01,4.821000000000000090e-04,-3.288000000000000232e-04,1.490999999999999921e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231075710000000489e-01,3.222890970000000244e-01,2.254102980000000089e-01,-3.126000000000000089e-04,5.427000000000000183e-04,3.401999999999999751e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231073729999999866e-01,3.222913070000000269e-01,2.254115160000000062e-01,4.350000000000000026e-05,-3.137999999999999839e-04,-2.460000000000000164e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231077159999999449e-01,3.222880510000000198e-01,2.254102159999999966e-01,9.119999999999999418e-05,1.350000000000000017e-04,9.419999999999999934e-05,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231076770000000487e-01,3.222917570000000120e-01,2.254118300000000075e-01,5.310000000000000321e-05,1.511999999999999889e-04,2.339999999999999958e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231078930000000460e-01,3.222885549999999766e-01,2.254109960000000024e-01,-1.259999999999999964e-05,-2.052000000000000005e-04,-2.150999999999999971e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231076350000000152e-01,3.222910729999999835e-01,2.254111129999999963e-01,-5.196000000000000531e-04,6.017999999999999912e-04,-3.824999999999999733e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231061609999999584e-01,3.222905609999999754e-01,2.254097210000000073e-01,-3.750000000000000078e-04,-7.025999999999999477e-04,-9.554999999999999691e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
5.231063849999999515e-01,3.222887309999999950e-01,2.254079280000000074e-01,7.653000000000000080e-04,-6.344999999999999729e-04,2.901000000000000041e-04,9.452365789243456220e+02,9.543694442838420855e+02,3.213039791301080754e+02
