x,y,z,vx,vy,vz,Kx,Ky,Kz
6.693126400000000142e-01,8.289865999999999902e-03,1.431821779999999933e-01,4.416330000000000255e-02,-2.279669999999999960e-02,-1.788719999999999893e-02,3.068326522216897274e+02,3.030825338634658692e+02,3.206821340196559049e+02
6.693871479999999874e-01,8.252900999999999987e-03,1.431525240000000032e-01,3.218610000000000221e-02,-1.813019999999999909e-02,-1.514760000000000065e-02,3.068298704435357536e+02,3.030821119034538356e+02,3.206807052428034694e+02
6.694199269999999702e-01,8.229432000000000066e-03,1.431316860000000080e-01,3.238230000000000275e-02,-1.838609999999999897e-02,-1.572240000000000096e-02,3.068262707290170397e+02,3.030815652298887244e+02,3.206788530883456474e+02
6.694950889999999877e-01,8.191613999999999840e-03,1.431001159999999994e-01,4.517820000000000169e-02,-2.333429999999999879e-02,-1.790639999999999940e-02,3.068223535060617451e+02,3.030809700873900283e+02,3.206768359337200991e+02
6.695705210000000296e-01,8.151650999999999342e-03,1.430719980000000058e-01,3.300209999999999949e-02,-1.835490000000000038e-02,-1.426230000000000032e-02,3.068196661661245344e+02,3.030805619152326926e+02,3.206754517622613889e+02
6.696050959999999552e-01,8.130431000000000463e-03,1.430525749999999874e-01,3.288119999999999932e-02,-1.909260000000000124e-02,-1.605960000000000026e-02,3.068166577040882430e+02,3.030801045279003461e+02,3.206738999456721331e+02
6.696801249999999595e-01,8.088009000000000170e-03,1.430184660000000108e-01,3.424470000000000292e-02,-1.771709999999999952e-02,-1.488030000000000082e-02,3.068124628251745776e+02,3.030794662873339007e+02,3.206717334050069894e+02
6.697192450000000186e-01,8.071373999999999216e-03,1.430029740000000049e-01,2.331779999999999964e-02,-1.039409999999999987e-02,-9.797999999999999418e-03,3.068097547987055691e+02,3.030790543217286199e+02,3.206703345296049861e+02
6.697578509999999596e-01,8.053361999999999674e-03,1.429858059999999931e-01,2.250689999999999982e-02,-1.092510000000000009e-02,-1.104300000000000073e-02,3.068086566802803645e+02,3.030788873212480325e+02,3.206697671998052215e+02
6.697942679999999704e-01,8.034957000000000557e-03,1.429661640000000067e-01,3.488310000000000022e-02,-1.623869999999999827e-02,-1.567019999999999871e-02,3.068065030335736765e+02,3.030785594196249804e+02,3.206686529842561413e+02
6.698741280000000131e-01,7.999232999999999691e-03,1.429335720000000087e-01,3.479489999999999666e-02,-1.565909999999999871e-02,-1.617839999999999903e-02,3.068041092947439665e+02,3.030781949992897921e+02,3.206674143551922498e+02
6.699102510000000121e-01,7.982760000000000203e-03,1.429122359999999980e-01,3.410910000000000331e-02,-1.546230000000000000e-02,-1.674420000000000075e-02,3.068016375996961074e+02,3.030778185536898945e+02,3.206661343228888086e+02
6.699878249999999813e-01,7.947691999999999257e-03,1.428777579999999936e-01,4.655399999999999816e-02,-2.138189999999999882e-02,-2.193149999999999961e-02,3.067987317261863609e+02,3.030773757466723737e+02,3.206646281031864874e+02
6.700654310000000446e-01,7.911487000000000033e-03,1.428391310000000081e-01,3.495569999999999927e-02,-1.557389999999999990e-02,-1.679790000000000103e-02,3.067951095053202266e+02,3.030768235586011770e+02,3.206627488240052344e+02
6.701043439999999629e-01,7.895779000000000339e-03,1.428217649999999894e-01,3.499920000000000114e-02,-1.429859999999999985e-02,-1.641269999999999882e-02,3.067923888263378558e+02,3.030764086934468651e+02,3.206613364913989699e+02
6.701820950000000332e-01,7.863824999999999635e-03,1.427844219999999942e-01,3.472469999999999724e-02,-1.585080000000000169e-02,-1.793490000000000015e-02,3.067903074581228111e+02,3.030760912545639485e+02,3.206602552414659613e+02
6.702200929999999612e-01,7.842942999999999790e-03,1.427619820000000095e-01,2.392290000000000041e-02,-1.078710000000000085e-02,-1.147830000000000031e-02,3.067868437115358802e+02,3.030755625249315699e+02,3.206584536578992584e+02
6.702618380000000542e-01,7.827867999999999979e-03,1.427461610000000103e-01,2.400810000000000097e-02,-1.059719999999999933e-02,-1.117079999999999983e-02,3.067849289421035337e+02,3.030752702344314002e+02,3.206574574897167622e+02
6.703001200000000548e-01,7.807619000000000017e-03,1.427247460000000134e-01,3.501630000000000020e-02,-1.598969999999999905e-02,-1.741200000000000039e-02,3.067832548086606153e+02,3.030750145897313814e+02,3.206565857566416753e+02
6.703785589999999850e-01,7.774569000000000271e-03,1.426881210000000011e-01,3.543389999999999734e-02,-1.457220000000000043e-02,-1.609230000000000035e-02,3.067800687341810999e+02,3.030745278436341437e+02,3.206549256240427894e+02
6.704182330000000301e-01,7.759045000000000004e-03,1.426711049999999925e-01,2.357039999999999830e-02,-9.284999999999999851e-03,-1.080330000000000006e-02,3.067781522309878710e+02,3.030742351346101486e+02,3.206539269789296895e+02
6.704571270000000416e-01,7.743619000000000197e-03,1.426521099999999986e-01,3.496500000000000302e-02,-1.470420000000000060e-02,-1.788510000000000100e-02,3.067769663791294761e+02,3.030740539803679212e+02,3.206533087236666688e+02
6.705347830000000231e-01,7.710031000000000002e-03,1.426114880000000085e-01,3.620099999999999707e-02,-1.532520000000000063e-02,-1.664819999999999842e-02,3.067739606599171793e+02,3.030735943746118437e+02,3.206517395534062871e+02
6.705777969999999755e-01,7.692535000000000345e-03,1.425966160000000094e-01,3.566969999999999863e-02,-1.374270000000000005e-02,-1.724759999999999835e-02,3.067717245570010505e+02,3.030732525234482182e+02,3.206505722819500761e+02
6.706536819999999732e-01,7.664222000000000048e-03,1.425539959999999884e-01,3.451529999999999876e-02,-1.227209999999999933e-02,-1.871549999999999950e-02,3.067695710743189466e+02,3.030729231181444447e+02,3.206494467881640844e+02
6.706928479999999526e-01,7.651627999999999728e-03,1.425342310000000112e-01,2.379749999999999921e-02,-9.440699999999999786e-03,-1.150679999999999932e-02,3.067668456458880542e+02,3.030725060796287380e+02,3.206480217587784409e+02
6.707330070000000477e-01,7.632752999999999934e-03,1.425156399999999990e-01,3.533820000000000017e-02,-1.394010000000000041e-02,-1.802760000000000126e-02,3.067653039643082593e+02,3.030722701178515308e+02,3.206472151043096801e+02
6.708106419999999570e-01,7.605161000000000039e-03,1.424741389999999996e-01,3.564869999999999844e-02,-1.382700000000000075e-02,-1.810830000000000078e-02,3.067625714118554470e+02,3.030718516824061339e+02,3.206457841645551525e+02
6.708518359999999792e-01,7.586662999999999567e-03,1.424552789999999902e-01,2.432820000000000121e-02,-8.305500000000000382e-03,-1.167299999999999935e-02,3.067599295172560119e+02,3.030714470432031931e+02,3.206444000316410552e+02
6.708917359999999608e-01,7.577475999999999656e-03,1.424352289999999965e-01,3.715979999999999978e-02,-1.210080000000000010e-02,-1.678829999999999906e-02,3.067588514036688707e+02,3.030712819729254761e+02,3.206438352164129810e+02
6.709757020000000072e-01,7.546327000000000243e-03,1.423993179999999970e-01,3.737189999999999956e-02,-1.419630000000000024e-02,-1.680540000000000159e-02,3.067579102527884061e+02,3.030711380003536419e+02,3.206433424669153283e+02
6.710163089999999775e-01,7.530155000000000182e-03,1.423792110000000055e-01,3.631920000000000287e-02,-1.273739999999999942e-02,-1.973099999999999854e-02,3.067562884583846312e+02,3.030708895938086016e+02,3.206424921682693139e+02
6.710967660000000112e-01,7.503868999999999817e-03,1.423335480000000042e-01,4.825770000000000060e-02,-1.675410000000000094e-02,-2.659529999999999880e-02,3.067533991795940551e+02,3.030704465859886341e+02,3.206409751537300963e+02
6.711771680000000462e-01,7.474307999999999820e-03,1.422905600000000104e-01,4.841609999999999664e-02,-1.635059999999999986e-02,-2.553390000000000173e-02,3.067494203274786742e+02,3.030698362622771924e+02,3.206388843236392177e+02
6.712581530000000241e-01,7.449367000000000141e-03,1.422484350000000064e-01,4.937609999999999916e-02,-1.492169999999999955e-02,-2.453730000000000147e-02,3.067461338892101139e+02,3.030693320017245469e+02,3.206371560013612907e+02
6.713417550000000400e-01,7.424568999999999787e-03,1.422087690000000126e-01,3.741930000000000256e-02,-1.139730000000000083e-02,-1.869629999999999903e-02,3.067441119744430580e+02,3.030690218356617152e+02,3.206360925014521399e+02
6.713828840000000131e-01,7.411375999999999901e-03,1.421861140000000023e-01,3.704910000000000148e-02,-1.132050000000000070e-02,-1.904729999999999965e-02,3.067424880979068575e+02,3.030687726295389552e+02,3.206352377446620494e+02
6.714652519999999569e-01,7.386834000000000108e-03,1.421452780000000138e-01,3.760499999999999954e-02,-1.179690000000000079e-02,-1.743810000000000152e-02,3.067405892790045527e+02,3.030684810960106574e+02,3.206342375662658810e+02
6.715082340000000372e-01,7.372052999999999939e-03,1.421279870000000112e-01,2.476590000000000041e-02,-7.935899999999999205e-03,-1.221779999999999915e-02,3.067394793909118107e+02,3.030683108068145657e+02,3.206336532492124434e+02
6.715478049999999977e-01,7.360381000000000042e-03,1.421045519999999951e-01,7.529940000000000244e-02,-2.278679999999999942e-02,-3.828089999999999965e-02,3.067383228125058281e+02,3.030681331741951112e+02,3.206330435639904408e+02
6.717592319999999839e-01,7.296096999999999652e-03,1.420003840000000073e-01,8.965650000000000008e-02,-2.692829999999999877e-02,-4.338569999999999927e-02,3.067346679394053695e+02,3.030675715935905146e+02,3.206311152888969218e+02
6.718466600000000399e-01,7.270620000000000208e-03,1.419599330000000104e-01,3.866549999999999848e-02,-1.086359999999999930e-02,-1.923479999999999981e-02,3.067314363919173843e+02,3.030670751373677376e+02,3.206294102108864195e+02
6.718881169999999514e-01,7.259884999999999776e-03,1.419362680000000043e-01,3.842369999999999813e-02,-9.353099999999999609e-03,-1.762920000000000112e-02,3.067300198198552152e+02,3.030668573990307095e+02,3.206286620147670305e+02
6.719747390000000431e-01,7.239442999999999920e-03,1.419011689999999937e-01,5.076569999999999694e-02,-1.208820000000000033e-02,-2.465039999999999940e-02,3.067298214998223784e+02,3.030668271849351640e+02,3.206285581743958346e+02
6.720573359999999496e-01,7.219591000000000029e-03,1.418541000000000107e-01,3.802080000000000043e-02,-1.054800000000000008e-02,-1.922369999999999982e-02,3.067289681141444362e+02,3.030666961898979253e+02,3.206281078828259865e+02
6.721014749999999482e-01,7.204282999999999694e-03,1.418370899999999990e-01,3.898469999999999713e-02,-1.128960000000000033e-02,-1.824479999999999852e-02,3.067274266425574751e+02,3.030664591503345378e+02,3.206272931610060368e+02
6.721872850000000232e-01,7.181958999999999912e-03,1.417932839999999917e-01,5.131109999999999838e-02,-1.493550000000000086e-02,-2.573910000000000087e-02,3.067263854873766036e+02,3.030662990926990688e+02,3.206267428293563171e+02
6.722725120000000443e-01,7.154497999999999587e-03,1.417512930000000004e-01,3.753480000000000011e-02,-1.211940000000000066e-02,-1.931249999999999981e-02,3.067241254182831653e+02,3.030659513245960852e+02,3.206255468667682749e+02
6.723124010000000039e-01,7.141561000000000263e-03,1.417289089999999863e-01,3.717689999999999884e-02,-1.077179999999999978e-02,-1.934790000000000121e-02,3.067218125577462615e+02,3.030655952189624145e+02,3.206243218860414572e+02
6.723964350000000145e-01,7.118591999999999975e-03,1.416868000000000016e-01,3.799229999999999968e-02,-1.146089999999999956e-02,-1.899239999999999956e-02,3.067198209970829907e+02,3.030652885231596088e+02,3.206232665214586746e+02
6.724390420000000423e-01,7.103357999999999721e-03,1.416656010000000021e-01,2.527499999999999886e-02,-7.736100000000000095e-03,-1.274250000000000035e-02,3.067180057043029819e+02,3.030650089292555549e+02,3.206223041535361631e+02
