time,Fx,Fy,Fz,Tx,Ty,Tz
1.763057276657438040e+09,-5.581888329292568063e-01,-1.222953023333465949e-01,-1.485993728675538250e+00,-5.112838916611612827e-01,2.556992423218918953e-01,2.641661368333619309e-01
1.763057276661466360e+09,-5.507056326066641638e-01,-1.108405536347903120e-01,-1.468229129495136398e+00,-5.082220429107719983e-01,2.548614185467353854e-01,2.629579907786856463e-01
1.763057276665438175e+09,-5.522593535547489774e-01,-1.133924580757685180e-01,-1.457439193834577429e+00,-5.081175740105571270e-01,2.554959683858728514e-01,2.626773851527933190e-01
1.763057276669435024e+09,-5.609255650495597045e-01,-1.199852500831896096e-01,-1.470327912008540627e+00,-5.095116588470555152e-01,2.570872468733332861e-01,2.634588580475972774e-01
1.763057276671434641e+09,-5.637980352043998611e-01,-1.251601348035560057e-01,-1.472071535701370282e+00,-5.107390653947627701e-01,2.579014744980385188e-01,2.643409339344226505e-01
1.763057276675418377e+09,-5.615516277045558002e-01,-1.236951288059165849e-01,-1.471011730284008889e+00,-5.114278458641109415e-01,2.582429896707970074e-01,2.663356460150709815e-01
1.763057276680397987e+09,-5.620894548669942425e-01,-1.242187243123798329e-01,-1.478656228499631409e+00,-5.133538688977016262e-01,2.588905913971388806e-01,2.688516769750839974e-01
1.763057276684400082e+09,-5.586689594811597992e-01,-1.217055775366409631e-01,-1.472420616805926841e+00,-5.136748440108968028e-01,2.589005391281043456e-01,2.703028521503780257e-01
1.763057276688405037e+09,-5.588595277405175032e-01,-1.349191181264554062e-01,-1.468297133074438987e+00,-5.162914993771031691e-01,2.593605603528773007e-01,2.714610035300976110e-01
1.763057276691420794e+09,-5.613199061918383581e-01,-1.415139141526372546e-01,-1.480273757116449262e+00,-5.177422393993299510e-01,2.595580119441120437e-01,2.717880572537182959e-01
1.763057276695425749e+09,-5.506317654804433470e-01,-1.347252330635417827e-01,-1.454403641823419857e+00,-5.163806957895868965e-01,2.585660536254897890e-01,2.715331809145308806e-01
1.763057276699406385e+09,-5.470351662701518070e-01,-1.280011558830667084e-01,-1.464810765003214943e+00,-5.155517731887738764e-01,2.576931825562840395e-01,2.713230758965252121e-01
1.763057276703407764e+09,-5.436499061381124820e-01,-1.359235089455792800e-01,-1.484649716559026222e+00,-5.175234530440436798e-01,2.563677925994305995e-01,2.712513353250458614e-01
1.763057276705445051e+09,-5.419558639453521121e-01,-1.261840889816756572e-01,-1.483278984489203811e+00,-5.159494341620701752e-01,2.560755712276905904e-01,2.711334734692317783e-01
1.763057276709449291e+09,-5.441490998380099642e-01,-1.436791057371262781e-01,-1.477099395267227999e+00,-5.187388477574461643e-01,2.564281713596114343e-01,2.710217585761093839e-01
1.763057276713476419e+09,-5.348821357240924890e-01,-1.476063957399101623e-01,-1.459554617943796817e+00,-5.185755928946564897e-01,2.551366539425389268e-01,2.705874977909059065e-01
1.763057276717451096e+09,-5.273655656575384487e-01,-1.355760715355309454e-01,-1.450086393031228216e+00,-5.165299228777927576e-01,2.542988213871731351e-01,2.706020915754037137e-01
1.763057276721449137e+09,-5.248071433271259689e-01,-1.263748356070389656e-01,-1.457883984409575229e+00,-5.151622600054105439e-01,2.540707783162439171e-01,2.710610156791191105e-01
1.763057276723449945e+09,-5.292458620863420560e-01,-1.363876189690772511e-01,-1.467049402582329520e+00,-5.172014074002054818e-01,2.547311461013352929e-01,2.714201418619177630e-01
1.763057276728419542e+09,-5.402598255746227096e-01,-1.570149300404304615e-01,-1.480723206165895922e+00,-5.214677906794693563e-01,2.563792762280666104e-01,2.719098193000727970e-01
1.763057276731404305e+09,-5.327470106811998951e-01,-1.350120412462463282e-01,-1.465973496114109320e+00,-5.173998413606358815e-01,2.556525539750220677e-01,2.714439373029627900e-01
1.763057276735412121e+09,-5.278837601612298425e-01,-1.266949646453449374e-01,-1.456815115881810119e+00,-5.154447007962520422e-01,2.551800382871469708e-01,2.710316356695635642e-01
1.763057276737437248e+09,-5.288886416922171652e-01,-1.329549446261961698e-01,-1.457518040024862405e+00,-5.162691014373910203e-01,2.553136670739319380e-01,2.710065652030307359e-01
1.763057276741427422e+09,-5.406541741484089947e-01,-1.333147348397465404e-01,-1.461401607359449351e+00,-5.160926582945783991e-01,2.573348489940581740e-01,2.711446553687830718e-01
1.763057276745470524e+09,-5.450438943824502669e-01,-1.381637733504455789e-01,-1.465290163719324745e+00,-5.167366843694157774e-01,2.582788406813396609e-01,2.713952364794299243e-01
1.763057276749460459e+09,-5.502954033987254023e-01,-1.448062890648899315e-01,-1.464295571254442985e+00,-5.175250155916141237e-01,2.595953518786443537e-01,2.717191467046018438e-01
1.763057276753473043e+09,-5.528920138045969601e-01,-1.309976917217600956e-01,-1.476630160947330905e+00,-5.147951474609145928e-01,2.599803373371009085e-01,2.718770972677779785e-01
1.763057276758423328e+09,-5.566094132381957937e-01,-1.308214089766644717e-01,-1.481665422351511330e+00,-5.144418263786471046e-01,2.604748122851834879e-01,2.726608937617930328e-01
1.763057276761453390e+09,-5.544797095963421851e-01,-1.372563849681678050e-01,-1.475549664548949869e+00,-5.153626348888170616e-01,2.601319006082234431e-01,2.730022805918642104e-01
1.763057276765499592e+09,-5.452647508990594583e-01,-1.319395793413629392e-01,-1.457582150704429536e+00,-5.141103940071209966e-01,2.587404629367735520e-01,2.727756105380385043e-01
1.763057276769493818e+09,-5.428438666227098919e-01,-1.299157796975925760e-01,-1.460453444744564289e+00,-5.138431630228766922e-01,2.579877874963484863e-01,2.724304222977296797e-01
